SequenceName	ClusterNumber
G001773575	-1
G007375995	1850
G001775475	1850
G002401495	-1
G002401925	1851
G002331185	1851
G002378745	1851
G001783515	1852
G001781255	1852
G001781205	1852
G002793555	1853
G002428865	1853
G001693275	1854
G000715475	1854
G001693295	1854
G000019485	1854
G001521855	1854
G001693255	1854
G000485815	1854
G001904615	1854
G000316605	1854
G002707125	-1
G012959765	1855
G009392875	1855
G009391415	1855
G001796675	-1
G001795165	-1
G002050125	-1
G001796835	-1
G011368195	-1
G002428565	-1
G011367945	-1
G900184705	1856
G001508595	1856
G000406905	1857
G000406785	1857
G001603795	-1
G008693095	-1
G001417955	1858
G000613245	1858
G902506435	-1
G000620645	1859
G000015265	1859
G000620705	1859
G003865225	1859
G000422805	1859
G900113685	1860
G005954645	1860
G900101465	1860
G001653335	1860
G001627345	1860
G001423135	1860
G000414465	1861
G000414445	1861
G000025205	1861
G000414525	1861
G000159155	1861
G000741765	1861
G900094885	1862
G000741525	1862
G000737845	1862
G003315635	1862
G000741775	1862
G000741285	1862
G000741645	1862
G900604515	-1
G900105865	1863
G000092365	1863
G900637955	1864
G000612055	1864
G900604955	-1
G001687305	-1
G000711965	1865
G000429265	1865
G000269805	1865
G000220835	1865
G000429225	1865
G009935825	1865
G000159035	1865
G004104015	1865
G001553935	1865
G000466245	1865
G900637295	1865
G000428685	1865
G000295095	1865
G900444995	1865
G000176775	1866
G000160615	1866
G000148485	1866
G000146895	1866
G000196535	1866
G000146285	1866
G000185445	1866
G000185425	1866
G001758365	-1
G000063585	1867
G000017045	1867
G001243045	1867
G900115385	-1
G900120365	-1
G001286805	1868
G000311985	1868
G000227315	-1
G900099555	1869
G000378725	1869
G000321025	1870
G000311825	1870
G000312025	1870
G000183565	1870
G000246925	1870
G902765025	-1
G004556045	1871
G000435555	1871
G001916695	1871
G900545585	1871
G902363075	1872
G000492175	1872
G001244495	1872
G000177015	1872
G001513385	-1
G011957885	-1
G001604005	-1
G004554925	-1
G900548305	-1
G000435275	-1
G000431955	1873
G000154345	1873
G900066255	1874
G000431855	1874
G902776555	1874
G902363055	1875
G000157955	1875
G003324125	1875
G001916495	1876
G000162015	1876
G002160895	1876
G004554485	-1
G900104675	-1
G000712055	-1
G902774125	-1
G003477765	1877
G000435815	1877
G000153885	1877
G008680475	-1
G003014445	1878
G000242235	1878
G000702885	1879
G000513555	1879
G900113415	1879
G900107835	1879
G000701645	1879
G000424445	1879
G009696445	-1
G902801355	-1
G003458885	1880
G002160325	1880
G000431655	1881
G000156035	1881
G902363725	1881
G000209385	1881
G000411355	1881
G003612525	-1
G004344915	-1
G000511405	1882
G000153605	1882
G000739915	1882
G001426375	1883
G000422905	1883
G900103825	1883
G000620565	1883
G900104695	1883
G001512455	-1
G002068415	-1
G001604495	-1
G001940985	-1
G900546025	-1
G000438295	-1
G012841465	-1
G902786275	-1
G900543855	1884
G002375205	1884
G000436255	-1
G000434835	-1
G012520435	-1
G012521575	-1
G000432855	-1
G000829905	-1
G001545095	-1
G001029265	1885
G000565195	1885
G001274875	1886
G000236085	1886
G000820525	1886
G000400955	1886
G000400935	1886
G000496855	1887
G000485775	1887
G900156915	1887
G005870085	1887
G900112045	1888
G000224785	1888
G900110695	1888
G002224365	1888
G000709085	1888
G000829515	1889
G000829435	1889
G000818095	1889
G012955605	-1
G900110815	-1
G001188915	1890
G000185885	1890
G000934465	1890
G000816085	1890
G002902705	1890
G000298075	1890
G000429585	1891
G000425865	1891
G000744375	1892
G000317975	1892
G000744255	1892
G900111355	1892
G011299095	1893
G001975685	1893
G900129415	1894
G900113645	1894
G900416805	1894
G900107505	1894
G900112935	1894
G900109135	1894
G001663675	1895
G001434575	1895
G001436505	1895
G001433765	1895
G001824675	-1
G001828345	-1
G002480345	-1
G002706885	-1
G001657375	-1
G009691785	-1
G009924765	-1
G002705605	-1
G002711065	-1
G000494725	-1
G012965185	-1
G001626845	1896
G001626675	1896
G001577025	1896
G001576985	1896
G002839795	-1
G001803165	1897
G001803105	1897
G001803025	1897
G001804665	1897
G001802805	1897
G001804635	1897
G001803365	1897
G001802845	1898
G001802785	1898
G011367795	-1
G000724545	-1
G000275825	1899
G000250635	1899
G002215675	-1
G004295015	-1
G009693575	-1
G002256395	1900
G001602415	1900
G002706365	-1
G007993035	-1
G004297845	-1
G008033235	1901
G000242635	1901
G003353935	-1
G011761635	1902
G000426825	1902
G002770955	-1
G009909615	-1
G902580855	-1
G001917435	1903
G001914775	1903
G003224025	1903
G003225635	-1
G002003665	1904
G000723565	1904
G000378165	1904
G009906835	1904
G003660165	-1
G003602075	-1
G001854405	-1
G003232775	-1
G001719615	-1
G003122205	-1
G004346185	1905
G003993795	1905
G000473085	1905
G000010525	1905
G000526175	1905
G000017645	1905
G900100155	1905
G000378025	1905
G000092925	1905
G000702305	1905
G003258835	-1
G001475935	1906
G000382705	1906
G001423245	1906
G001463885	1906
G001424685	1906
G000153705	1906
G000153465	1906
G001425575	1906
G900167365	1906
G011059125	-1
G012923605	1907
G000521505	1907
G003072465	-1
G001078275	1908
G000612485	1908
G900078695	1908
G000318015	1908
G000317935	1908
G000195715	1908
G001571365	1908
G000286415	1908
G001457475	1908
G000067205	1908
G000382185	1908
G001433395	1908
G900089455	1908
G000988095	1908
G007556835	1908
G900299265	1909
G010024025	1909
G900187875	-1
G000196015	1910
G000069785	1910
G000832305	1910
G001281465	1910
G000954135	1910
G000953875	1910
G000020205	1910
G000009125	1910
G000272025	1910
G000242255	-1
G001617355	1911
G000230695	1911
G000264315	1911
G002001105	1911
G000264335	1911
G001428405	1911
G001641285	1911
G000632805	1911
G000620485	1911
G003977665	1911
G001182895	1911
G007556525	-1
G001442785	1912
G001442535	1912
G001442515	1912
G001429315	1912
G001427225	1912
G000768355	1912
G000855665	1912
G000768345	1912
G000768335	1912
G000423325	1912
G006547045	1912
G000426005	1912
G008375315	-1
G900102855	1913
G002840095	1913
G006175985	1914
G000008325	1914
G902810705	1915
G900155475	1915
G009922685	1915
G000427385	1915
G003353945	-1
G902705835	-1
G000373485	1916
G000169075	1916
G001586255	1917
G000259575	1917
G001010805	1917
G000422345	1917
G000420325	1917
G002723235	1917
G000744735	-1
G004535795	-1
G008807395	1918
G000421765	1918
G004363035	1918
G001267175	1918
G008709855	1919
G004851605	1919
G900108915	-1
G012295615	1920
G000153565	1920
G002162985	1920
G900156675	1921
G000355675	1921
G007785795	1921
G002237535	1921
G000422845	1921
G000967895	1921
G004353515	-1
G000314935	1922
G000212335	1922
G000314955	1922
G000767305	1922
G000315015	1922
G000014225	1922
G000315055	1922
G000347635	1922
G000315075	1922
G000314995	1922
G001565895	1922
G000314975	1922
G001660395	1922
G000429145	-1
G001269985	1923
G000153245	1923
G000238255	1923
G000814675	1924
G000238395	1924
G001465295	1924
G001596795	1924
G001924935	1924
G000238275	1924
G001661495	1924
G001401795	1924
G001306895	1924
G001550135	1924
G001469895	1924
G001750165	1924
G000495575	1924
G001482385	1924
G000382005	1924
G001854555	1924
G000238375	1924
G001444405	1924
G000333235	1924
G000967585	1924
G000336495	1924
G000947195	1925
G000753795	1925
G000015245	1925
G000381745	1926
G000015285	1926
G000378405	-1
G001310455	-1
G000950095	1927
G000949955	1927
G000950415	1927
G000176795	1927
G001077885	1927
G000196255	1927
G001029455	1927
G001029445	1927
G000940995	1927
G000730475	1927
G000331515	1927
G000695255	1927
G000425165	1927
G002157755	1927
G000771795	1928
G000771785	1928
G001678465	1928
G000771805	1928
G000772365	1928
G000771775	1928
G000209675	1928
G000772395	1928
G000771955	1928
G000772295	1928
G000772535	1928
G003056195	-1
G002773625	1929
G001871165	1929
G001778325	-1
G001780275	1930
G001778165	1930
G001778255	1930
G002869165	-1
G000992765	1931
G000992745	1931
G000992615	1931
G000992575	1931
G000992375	1931
G003230965	-1
G000999365	1932
G000998635	1932
G001000125	1932
G000996965	1932
G001871445	1932
G002791295	-1
G002793515	1933
G001004575	1933
G000398025	-1
G001872265	-1
G001303125	-1
G001873405	-1
G011370505	-1
G001785575	-1
G001786995	1934
G001785485	1934
G000993955	-1
G001786225	-1
G009691465	1935
G001775445	1935
G001775435	1936
G001004755	1936
G001004665	1936
G001783385	-1
G001824355	-1
G009924895	-1
G007120885	-1
G009908485	-1
G007124915	-1
G000998805	1937
G000998045	1937
G002773395	-1
G001779615	-1
G002400985	-1
G001823995	1938
G001823695	1938
G001823895	1938
G001189165	-1
G012514175	-1
G009691505	-1
G004298345	-1
G001822655	-1
G001822555	1939
G001821295	1939
G001821035	1939
G001821215	1939
G001822625	1939
G001820825	1939
G902587615	1940
G003216435	1940
G000756305	1941
G000332195	1941
G000332055	1941
G000317575	1941
G001456025	1942
G000316665	1942
G000331305	1943
G000317435	1943
G000734895	1943
G000350125	1944
G000350105	1944
G000613065	1944
G000828075	1945
G000817735	1945
G000315565	1945
G000828085	1945
G000760695	1945
G000346485	1945
G000934435	1946
G000315585	1946
G000317245	1946
G001275395	1946
G000447295	1946
G001904645	1946
G001548455	1946
G000317225	1946
G000317205	1946
G000517105	1946
G000317285	1946
G000317265	1946
G000332255	1946
G001796555	-1
G001796525	1947
G001796495	1947
G001796755	1947
G001797095	-1
G002418215	-1
G002436085	1948
G001508475	1948
G001192795	-1
G902786265	-1
G011367365	1949
G000199675	1949
G000975265	1950
G000195855	1950
G000340435	1950
G000422825	-1
G003160695	-1
G000758825	-1
G900119495	-1
G000429205	1951
G000411135	1951
G000420445	1951
G001685165	1952
G001685155	1952
G001183565	1952
G900102025	1952
G000315465	1952
G003097495	-1
G008642235	1953
G000069225	1953
G006716115	1954
G000938265	1954
G000333435	1954
G001423885	1955
G001423045	1955
G001465855	1955
G001405015	1956
G000320405	1956
G012241495	1957
G004101825	1957
G002285495	1957
G000401215	1957
G000833105	1958
G000340885	1958
G000473995	1958
G012843905	1958
G001456065	1958
G001458595	1958
G000020165	1958
G004103695	-1
G004362975	-1
G000952975	1959
G000311865	1959
G900129925	1960
G000468535	1960
G001454945	1961
G001244995	1961
G009929325	1961
G001688625	1962
G000169255	1962
G900199495	1962
G900169975	1962
G000433415	-1
G000437015	-1
G004563615	-1
G900540535	-1
G900197595	-1
G000383295	-1
G902763835	-1
G900104565	-1
G900104615	-1
G003612625	-1
G000403395	1963
G000154565	1963
G900186535	1963
G902406265	1964
G900103235	1964
G900604945	1965
G900104495	1965
G000686125	-1
G001603945	-1
G009777725	-1
G900541495	-1
G900066885	1966
G001941135	1966
G900066845	-1
G900103815	1967
G000424105	1967
G008679325	1968
G000436535	1968
G000436475	1968
G000146185	1968
G003043955	-1
G000160135	-1
G000238055	1969
G000160635	1969
G902363025	1970
G000435795	1970
G902167965	1970
G000431995	1970
G003464085	1971
G002160755	1971
G003611875	1972
G003481825	1972
G900142165	-1
G900104415	-1
G000403315	1973
G000403255	1973
G000403845	1973
G001940225	1973
G000621405	-1
G001916615	-1
G001941125	-1
G900103495	-1
G000428705	-1
G000687835	-1
G002838205	-1
G000687735	-1
G000968055	-1
G900543675	-1
G003149915	1974
G000437335	1974
G004559085	-1
G900547775	-1
G012799635	-1
G900547795	-1
G900544005	-1
G900551455	-1
G002411005	-1
G012513875	-1
G902789425	-1
G900550885	-1
G000434395	-1
G002313405	-1
G009828835	-1
G902787495	-1
G000565215	-1
G002441935	-1
G004011945	-1
G004335995	-1
G001458115	1975
G000521485	1975
G000377765	1975
G900111195	1975
G000359605	1975
G003337485	1975
G001038485	1976
G000482485	1976
G000190475	1976
G001038425	1976
G900111445	1976
G008039555	1976
G003730295	1976
G001439915	1977
G000285535	1977
G900104555	1977
G001648575	1977
G001591425	1977
G900113355	1978
G000832985	1978
G001429825	1978
G000527015	1978
G001591565	1978
G003184905	1978
G001274935	1978
G000504165	1978
G900115845	1978
G000972245	1978
G004210355	-1
G900207585	-1
G000756715	1979
G000425845	1979
G900101065	1979
G000425825	1979
G001005905	1980
G000330705	1980
G000385175	1980
G000712035	1980
G900142805	1980
G001265075	1980
G001618885	1981
G001559115	1981
G001885615	1982
G000585255	1982
G009935905	1982
G900101525	1982
G007989385	1982
G900113675	1983
G000798825	1983
G900115825	1983
G900109585	1984
G000744185	1984
G000744825	1984
G001483965	1984
G000745125	1984
G000744285	1984
G000493735	1984
G010892375	1985
G004570605	1985
G003987595	-1
G900104595	1986
G005405245	1986
G001832905	1987
G000981525	1987
G009601015	1988
G000006865	1988
G000269945	1988
G003116835	1988
G001434695	-1
G001660655	-1
G003696675	-1
G009827215	1989
G002723305	1989
G007859875	-1
G000196115	1990
G000195185	1990
G000330745	1990
G000304635	1990
G000346315	1990
G000338295	1990
G001027925	1990
G000346505	1990
G000346425	1990
G008629675	1991
G008035925	1991
G007745635	1991
G007860045	1991
G001802865	-1
G003235555	-1
G005877655	1992
G001919105	1992
G001567405	-1
G002360455	-1
G001567165	-1
G003569345	-1
G001769385	-1
G002420145	1993
G002319075	1993
G000689375	1994
G000304455	1994
G003788695	1994
G003176915	1994
G004354815	1994
G000341755	-1
G902533035	-1
G002692065	1995
G002169195	1995
G001443605	-1
G001603565	-1
G902798725	1996
G902762455	1996
G004340205	1997
G000798815	1997
G001920155	-1
G001917455	1998
G001914785	1998
G003224875	-1
G004843345	-1
G006542395	1999
G006542375	1999
G003590775	2000
G000512205	2000
G000508185	2001
G000445105	2001
G001421665	2001
G001713415	2001
G000367345	2001
G000315525	2001
G001598535	2001
G000632125	2001
G000147835	2001
G000091125	2001
G000445145	2001
G000447205	2001
G001757355	2001
G009360885	2001
G004122115	2001
G000283515	2001
G003995005	-1
G008630065	2002
G001402875	2002
G009765995	2003
G003315135	2003
G008641065	-1
G003053845	-1
G000620605	2004
G000374465	2004
G001293565	2004
G003712035	2004
G004331745	2004
G004791645	2005
G002005365	2005
G000967305	2005
G000612685	2005
G003576595	2006
G002236805	2006
G000308195	2006
G900129885	2006
G000209655	2006
G004346225	2006
G004342005	2006
G000743945	-1
G000340825	2007
G000340795	2007
G000340905	2008
G000340865	2008
G000319245	2008
G003058465	-1
G010499255	2009
G000428285	2009
G003003055	2009
G001866515	2010
G000382345	2010
G000427785	2010
G001424165	2010
G001412595	2010
G000745265	2010
G001941825	2010
G002760665	2010
G001191005	2010
G000425385	2010
G009674485	2010
G000383895	2010
G000335815	2010
G900114705	2010
G000723165	2010
G000344615	2010
G000622895	2010
G009937955	2010
G004358105	2010
G003072505	-1
G001830325	2011
G000973625	2011
G000019745	2011
G000016345	2011
G003065365	2011
G003065385	2011
G003004665	2012
G000767615	2012
G001017775	2012
G001017435	2013
G000381125	2013
G003991585	-1
G003666385	-1
G001312005	2014
G000785705	2014
G008632455	2014
G000214665	2014
G000733935	2014
G000968535	2015
G000341735	2015
G001468125	2016
G001467615	2016
G001468165	2016
G001467975	2016
G001467505	2016
G900639865	2016
G001467745	2017
G000953655	2017
G001467025	2017
G001648675	2017
G001467765	2017
G000622185	2017
G900640175	2017
G001467895	2017
G001467585	2017
G000953635	2017
G000756815	2017
G000621525	2017
G000308315	2017
G001467785	-1
G902519405	-1
G000204315	-1
G003235325	-1
G001292705	-1
G001723645	2018
G000209515	2018
G900109175	-1
G003096655	2019
G000364845	2019
G001709345	-1
G000686905	2020
G000422325	2020
G900119735	2020
G900112235	2020
G900312995	2021
G000382245	2021
G003012345	2021
G000591415	-1
G003577475	-1
G004768465	-1
G000940805	-1
G004341165	2022
G002795845	2022
G000153185	2022
G000423605	2022
G902513775	-1
G002477645	2023
G000981725	2023
G000619885	-1
G000614975	-1
G001321825	2024
G000153405	2024
G002835995	2025
G000420245	2025
G000222855	-1
G900115655	2026
G000701925	2026
G000482845	-1
G900445225	2027
G000188195	2027
G004557545	-1
G900116345	2028
G900114195	2028
G000702045	2028
G902765685	2028
G000431835	2028
G001940885	2028
G004556245	2028
G008692525	2029
G008692135	2029
G000621165	2029
G000286895	2029
G001558255	2029
G000333895	2029
G001707825	2029
G001996265	2030
G001996245	2030
G001995415	2030
G001995405	2030
G001996115	2030
G000565345	2030
G001996105	2030
G000565325	2030
G000513735	2030
G000513715	2030
G000953695	2031
G000196495	2031
G000011805	2031
G000471645	-1
G001690495	2032
G001690255	2032
G001690525	2032
G001690535	2032
G001690425	2032
G001690515	2032
G001690435	2032
G001690585	2032
G001690355	2032
G001690385	2032
G001693435	2032
G000725165	2032
G000599985	2032
G001693745	2032
G001690445	2032
G000725175	2032
G001690195	2032
G000807275	2032
G900111395	-1
G011333025	-1
G011370485	-1
G000505065	-1
G000991845	2033
G000991655	2033
G000991405	2033
G000991335	2033
G000991285	2033
G000992205	2033
G000991735	2033
G000992005	2033
G001786355	2033
G001786255	2033
G001786325	2033
G000990325	2033
G000990275	2033
G000990965	2033
G000990495	2033
G001785805	-1
G001785815	-1
G002422025	2034
G002293845	2034
G001783525	2034
G001779595	2034
G011331835	-1
G007378985	2035
G004296925	2035
G002787835	-1
G001825135	2036
G001823875	2036
G001823825	2037
G000992905	2037
G001825445	2038
G001824275	2038
G003233455	2039
G001825335	2039
G001825325	2039
G900299435	-1
G010026765	-1
G001822705	2040
G000999175	2040
G009691545	2041
G001003165	2041
G001822505	2042
G001821065	2042
G001820955	2042
G001821185	2042
G003215935	-1
G003212885	-1
G000634635	2043
G000634595	2043
G000634855	2043
G000635875	2043
G000635455	2043
G000634355	2043
G000635515	2043
G000634435	2043
G000635595	2043
G902615955	2043
G001627475	2043
G001180325	2043
G000635715	2043
G000015645	2043
G000635535	2043
G000634675	2043
G000634615	2043
G000015965	2043
G902536555	2043
G000158595	2043
G000759955	2043
G000635575	2043
G000012645	2043
G000759935	2043
G000759865	2043
G000759855	2043
G003280025	2043
G003216725	2043
G000015665	2043
G000011465	2043
G000332035	-1
G001796845	-1
G001797075	2044
G001796475	2044
G002409625	-1
G002399085	2045
G002347705	2045
G001306115	-1
G002403095	-1
G002842045	2046
G001899005	2046
G002702705	2046
G000296405	-1
G001044175	2047
G000379705	2047
G000732945	2047
G002835695	2047
G000375365	2047
G001412105	2047
G009734425	-1
G000835165	2048
G000819445	2048
G001021045	2048
G000341345	2048
G000723425	2049
